P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
3873.9950065465378,0.009000002809625299,1537.0681032484351,3873.995006546535,0.0007939221842966542,-0.0023560787990722005,0.0032869229625628617
3873.9950065465378,0.0092500028096253,1538.2351551912382,3873.9950065463845,0.0008225849083318944,-0.00241491607503696,0.003384835686598102
3873.9950065465378,0.0095000028096253,1534.788526668848,3873.99500654653,0.0008499262223470152,-0.002475074761021839,0.003481427000613223
3873.9950065465378,0.0097500028096253,1531.1058729737865,3873.9950065465327,0.0008766183141974233,-0.0025358826691714315,0.003577369092463631
3873.9950065465378,0.0100000028096253,1527.173510739254,3873.9950065465036,0.0009026195605516707,-0.002597381422817184,0.003672620338817879
3873.9950065465378,0.0102500028096253,1521.069728010934,3873.9950064896684,0.0009236940755556728,-0.0026638069078131817,0.0037629448538218807
3873.9950065465378,0.0105000028096253,1513.6990342446097,3873.995006546484,0.0009415630419488552,-0.0027334379414199997,0.0038500638202150633
3873.9950065465378,0.0107500028096253,1505.9100356723034,3873.995006546496,0.0009578574217399072,-0.0028046435616289477,0.003935608200006115
3873.9950065465378,0.011000002809625301,1497.0712429825548,3873.9950065398407,0.0009712252305683256,-0.0028787757528005295,0.0040182260088345335
3873.9950065465378,0.011250002809625301,1479.864784525954,3873.9950065465346,0.0009630692463065961,-0.002974431737062259,0.004079320024572804
3873.9950065465378,0.011500002809625301,1457.3933042615313,3873.995006546562,0.0009403358660047382,-0.003084665117364117,0.004125836644270946
3873.9950065465378,0.011750002809625302,1420.3981541230164,3873.995006526403,0.0008810283829359375,-0.0032314726004329174,0.004135779161202145
3873.9950065465378,0.012000002809625302,1377.4507164126082,3873.9950065465273,0.0008152179027132323,-0.0033847830806556234,0.0041392186809794404
3873.9950065465378,0.012250002809625302,1296.7752861837994,3873.9950065412386,0.0006882745647669935,-0.003599226418601862,0.004081525343033202
